city,state_id,state_name,lat,lng
Chester,MD,Maryland,38.9677,-76.2824
French Island,WI,Wisconsin,43.8593,-91.2614
Puhi,HI,Hawaii,21.9622,-159.3917
Canton,NC,North Carolina,35.5516,-82.8407
Atlantic Highlands,NJ,New Jersey,40.4112,-74.0295
Laurel,DE,Delaware,38.5691,-75.5689
East Troy,WI,Wisconsin,42.7846,-88.3973
University Gardens,NY,New York,40.7752,-73.7281
Heritage Hills,NY,New York,41.3398,-73.7016
Slatington,PA,Pennsylvania,40.7543,-75.6114
Calcutta,OH,Ohio,40.684,-80.5621
Narberth,PA,Pennsylvania,40.0077,-75.2634
Mather,CA,California,38.5488,-121.2831
Madeira Beach,FL,Florida,27.7985,-82.7887
Grayson,GA,Georgia,33.8904,-83.9576
Sparta,IL,Illinois,38.1513,-89.7185
Golden Triangle,NJ,New Jersey,39.9288,-75.0398
Sheffield,OH,Ohio,41.4559,-82.0912
Beaver,PA,Pennsylvania,40.6936,-80.3074
Jamestown,NC,North Carolina,35.9984,-79.9348
Hallsville,TX,Texas,32.5021,-94.57
American Falls,ID,Idaho,42.7828,-112.8541
Spring Valley Village,TX,Texas,29.7898,-95.5041
Honesdale,PA,Pennsylvania,41.5774,-75.2524
Argo,AL,Alabama,33.6963,-86.5063
West Reading,PA,Pennsylvania,40.3337,-75.947
Geneva,AL,Alabama,31.0437,-85.8763
Slaughterville,OK,Oklahoma,35.091,-97.2881
Chinle,AZ,Arizona,36.1505,-109.5794
Springville,NY,New York,42.5084,-78.6696
Medford,WI,Wisconsin,45.1365,-90.3436
Lamar,MO,Missouri,37.4945,-94.2791
Summerville,GA,Georgia,34.4788,-85.3491
Alvarado,TX,Texas,32.4068,-97.2149
Dorr,MI,Michigan,42.727,-85.719
Ashville,OH,Ohio,39.7238,-82.9575
Waimanalo Beach,HI,Hawaii,21.3288,-157.6974
Magnolia,NJ,New Jersey,39.8562,-75.0365
Osawatomie,KS,Kansas,38.5063,-94.9486
Sellersville,PA,Pennsylvania,40.36,-75.3083
Kirtland AFB,NM,New Mexico,35.0497,-106.5599
Prescott,WI,Wisconsin,44.7523,-92.7882
Argyle,TX,Texas,33.1102,-97.1867
Great Notch,NJ,New Jersey,40.8705,-74.2084
Mullins,SC,South Carolina,34.204,-79.2536
Holmes Beach,FL,Florida,27.5108,-82.7152
Hugoton,KS,Kansas,37.1745,-101.3447
Mitchell,IN,Indiana,38.7369,-86.4755
West Wendover,NV,Nevada,40.7407,-114.0783
Laguna Beach,FL,Florida,30.2549,-85.9512
Buchanan,MI,Michigan,41.8283,-86.3656
Indian Rocks Beach,FL,Florida,27.8961,-82.8444
Buckingham,FL,Florida,26.6613,-81.7402
Meadow Lake,NM,New Mexico,34.8024,-106.5701
Adamsville,AL,Alabama,33.6073,-86.974
Brookfield,MO,Missouri,39.7853,-93.0772
Lyons,GA,Georgia,32.2062,-82.3215
Navy,VA,Virginia,38.8882,-77.3907
Cortland,IL,Illinois,41.9255,-88.6794
Centralia,MO,Missouri,39.2105,-92.1342
Medina,TN,Tennessee,35.8152,-88.7901
Morgan,UT,Utah,41.0414,-111.6802
North Richmond,CA,California,37.9641,-122.3711
North Plymouth,MA,Massachusetts,41.9727,-70.6889
High Ridge,MO,Missouri,38.4608,-90.5338
Country Lake Estates,NJ,New Jersey,39.9486,-74.5409
Helena Valley Northwest,MT,Montana,46.7289,-112.0631
Taylor,AZ,Arizona,34.4393,-110.1018
Indian River Shores,FL,Florida,27.7084,-80.3851
Mount Pleasant,PA,Pennsylvania,40.1509,-79.5434
Garden City South,NY,New York,40.712,-73.6607
Hokes Bluff,AL,Alabama,33.9902,-85.8639
Cedar Knolls,NJ,New Jersey,40.8199,-74.4551
Mountain Lakes,NJ,New Jersey,40.8907,-74.4406
Chatsworth,GA,Georgia,34.7808,-84.7835
Thiells,NY,New York,41.2068,-74.0121
Pantops,VA,Virginia,38.0316,-78.4437
Pecan Acres,TX,Texas,32.9704,-97.4725
Newport,VT,Vermont,44.9372,-72.209
Grant-Valkaria,FL,Florida,27.9322,-80.5655
Forsyth,GA,Georgia,33.0352,-83.939
Cold Spring,MN,Minnesota,45.457,-94.4297
Enon,VA,Virginia,37.3273,-77.3195
Cherry Grove,OH,Ohio,39.0802,-84.322
Moon Lake,FL,Florida,28.2993,-82.605
Cross Plains,WI,Wisconsin,43.1145,-89.6479
Greenville,KY,Kentucky,37.2121,-87.178
Barboursville,WV,West Virginia,38.4067,-82.2964
Orangetree,FL,Florida,26.2929,-81.5786
Bellville,TX,Texas,29.9472,-96.2598
Wayland,MI,Michigan,42.6725,-85.6408
Bristow,OK,Oklahoma,35.8336,-96.3944
China Grove,NC,North Carolina,35.572,-80.5791
Kewaskum,WI,Wisconsin,43.5177,-88.2306
Tarpey Village,CA,California,36.7941,-119.7012
Lafayette,OR,Oregon,45.2463,-123.1115
Pittsboro,NC,North Carolina,35.7255,-79.1713
Apison,TN,Tennessee,35.0104,-85.0142
Williamston,SC,South Carolina,34.6194,-82.4794
Hometown,IL,Illinois,41.7312,-87.7311
Pittsfield,IL,Illinois,39.6201,-90.7936
Sebring,OH,Ohio,40.9207,-81.0231
Huber Ridge,OH,Ohio,40.0909,-82.9174
Hampton,IA,Iowa,42.742,-93.205
Chalfont,PA,Pennsylvania,40.2893,-75.2095
Mulberry,OH,Ohio,39.1975,-84.2511
Rigby,ID,Idaho,43.6734,-111.9132
Fort Defiance,AZ,Arizona,35.7477,-109.0674
Deer Park,WA,Washington,47.9642,-117.4398
Meadowbrook,CA,California,33.7253,-117.2851
Arabi,LA,Louisiana,29.9562,-89.9986
Groesbeck,TX,Texas,31.5259,-96.5284
Elmira Heights,NY,New York,42.1267,-76.8254
Lonoke,AR,Arkansas,34.7906,-91.9072
Shallotte,NC,North Carolina,33.9768,-78.3803
Port Aransas,TX,Texas,27.8102,-97.0875
Caseyville,IL,Illinois,38.6302,-90.0339
Tazewell,VA,Virginia,37.1268,-81.5134
Cockrell Hill,TX,Texas,32.7382,-96.8885
Belleair,FL,Florida,27.9365,-82.8114
Shelbyville,IL,Illinois,39.4097,-88.8005
Boulevard Park,WA,Washington,47.5137,-122.316
Trenton,TN,Tennessee,35.9689,-88.945
Red Rock,AZ,Arizona,32.561,-111.3745
Tiptonville,TN,Tennessee,36.3871,-89.4712
Bonsall,CA,California,33.2764,-117.1941
Spindale,NC,North Carolina,35.3597,-81.9232
Oakwood,GA,Georgia,34.2236,-83.8851
Comanche,TX,Texas,31.9005,-98.6043
Sullivan City,TX,Texas,26.2752,-98.5644
Waverly,OH,Ohio,39.1256,-82.9836
Alexandria,AL,Alabama,33.7675,-85.8792
Greenfield,OH,Ohio,39.3536,-83.3883
Bethel,WA,Washington,47.4874,-122.6175
Dawson,GA,Georgia,31.7721,-84.4437
Carlisle,IA,Iowa,41.5118,-93.495
Jersey Shore,PA,Pennsylvania,41.2012,-77.2666
East Hampton North,NY,New York,40.9728,-72.1892
Gordon Heights,NY,New York,40.8645,-72.9678
Riverdale,NJ,New Jersey,40.9921,-74.3125
Carmel Valley Village,CA,California,36.4824,-121.7198
Bradley Beach,NJ,New Jersey,40.2018,-74.0128
Galeville,NY,New York,43.0868,-76.1871
Magee,MS,Mississippi,31.873,-89.734
Minersville,PA,Pennsylvania,40.6908,-76.2594
Chelan,WA,Washington,47.8415,-120.0262
Rosemont,IL,Illinois,41.989,-87.8718
West Laurel,MD,Maryland,39.1134,-76.8924
Westville,NJ,New Jersey,39.8704,-75.1302
Rising Sun-Lebanon,DE,Delaware,39.1,-75.5047
McMurray,PA,Pennsylvania,40.2815,-80.0874
Cotulla,TX,Texas,28.4364,-99.2367
Breese,IL,Illinois,38.6138,-89.523
North Pembroke,MA,Massachusetts,42.0989,-70.7823
Brices Creek,NC,North Carolina,35.0505,-77.0844
Jasper,FL,Florida,30.5061,-82.954
Barrington Hills,IL,Illinois,42.1399,-88.2034
Noyack,NY,New York,40.9826,-72.335
Horseshoe Bay,TX,Texas,30.5403,-98.3804
Van Alstyne,TX,Texas,33.4216,-96.5838
Westport,NC,North Carolina,35.5103,-80.9783
Tehaleh,WA,Washington,47.1165,-122.1824
Park Rapids,MN,Minnesota,46.9169,-95.0576
Louisville,TN,Tennessee,35.8247,-84.0552
Benton Heights,MI,Michigan,42.1211,-86.4137
Anna,IL,Illinois,37.4612,-89.2388
Lake Sarasota,FL,Florida,27.2948,-82.4323
Aldan,PA,Pennsylvania,39.9224,-75.2881
Aumsville,OR,Oregon,44.8462,-122.87
Wadena,MN,Minnesota,46.445,-95.1285
Reiffton,PA,Pennsylvania,40.3126,-75.8663
Monongahela,PA,Pennsylvania,40.1955,-79.9222
Madison,GA,Georgia,33.5793,-83.4758
Broadmoor,CA,California,37.6916,-122.4814
Lincoln,ND,North Dakota,46.7688,-100.6978
La Paloma,TX,Texas,26.0518,-97.6552
Waverly,NY,New York,42.0119,-76.5406
Haleyville,AL,Alabama,34.2331,-87.6175
Grafton,ND,North Dakota,48.4142,-97.4056
Falls City,NE,Nebraska,40.0623,-95.5989
North Wilkesboro,NC,North Carolina,36.1728,-81.139
Northwest Harbor,NY,New York,41.0086,-72.2287
Malden,MO,Missouri,36.585,-89.9808
Lowell,MI,Michigan,42.9351,-85.3457
Rice Lake,MN,Minnesota,46.8977,-92.1137
Scandia,MN,Minnesota,45.254,-92.8278
Mulberry,FL,Florida,27.9058,-81.9873
Lake Darby,OH,Ohio,39.9604,-83.2242
Goodview,MN,Minnesota,44.0692,-91.7166
Dyersville,IA,Iowa,42.4818,-91.1178
Pleasant Run Farm,OH,Ohio,39.3016,-84.5493
Maytown,PA,Pennsylvania,40.0791,-76.5791
Mineral Ridge,OH,Ohio,41.1385,-80.7672
West Milwaukee,WI,Wisconsin,43.0124,-87.971
Chariton,IA,Iowa,41.0175,-93.3097
Butler,MO,Missouri,38.2598,-94.3394
Sharpsville,PA,Pennsylvania,41.2595,-80.4813
Justin,TX,Texas,33.0882,-97.3041
Waverly,TN,Tennessee,36.0939,-87.7847
Randleman,NC,North Carolina,35.8165,-79.8066
Northwest Harwich,MA,Massachusetts,41.6917,-70.1026
Dewey-Humboldt,AZ,Arizona,34.5174,-112.2496
Burnham,IL,Illinois,41.6375,-87.5447
Jefferson,IA,Iowa,42.0173,-94.3799
Hatillo,PR,Puerto Rico,18.4811,-66.8221
Roebling,NJ,New Jersey,40.1167,-74.7775
Broad Brook,CT,Connecticut,41.9097,-72.5426
Forest City,IA,Iowa,43.257,-93.6366
Scottdale,PA,Pennsylvania,40.1034,-79.5898
Elroy,NC,North Carolina,35.3308,-77.9226
Crawfordville,FL,Florida,30.1996,-84.3634
Point Pleasant,WV,West Virginia,38.853,-82.1303
Moxee,WA,Washington,46.564,-120.3966
Ave Maria,FL,Florida,26.3218,-81.4397
Lathrup Village,MI,Michigan,42.4921,-83.2273
Columbus,MN,Minnesota,45.2685,-93.0809
Dimmitt,TX,Texas,34.5324,-102.3111
Grant,MN,Minnesota,45.0825,-92.909
Beavercreek,OR,Oregon,45.2756,-122.5136
Fox Farm-College,WY,Wyoming,41.1105,-104.7871
Fleetwood,PA,Pennsylvania,40.4565,-75.8209
County Center,VA,Virginia,38.6917,-77.3507
Sinking Spring,PA,Pennsylvania,40.3242,-76.0235
Lonsdale,MN,Minnesota,44.4778,-93.4225
Forest Oaks,NC,North Carolina,35.9889,-79.7079
Mirrormont,WA,Washington,47.4616,-121.9937
Burgaw,NC,North Carolina,34.5509,-77.9224
Winona,MS,Mississippi,33.4899,-89.728
Genesee,CO,Colorado,39.6872,-105.2718
Northwoods,MO,Missouri,38.7035,-90.2824
Rogersville,MO,Missouri,37.1148,-93.0742
Ho-Ho-Kus,NJ,New Jersey,41.0001,-74.0972
Pocola,OK,Oklahoma,35.2455,-94.4775
Sawgrass,FL,Florida,30.19,-81.3704
Broken Bow,OK,Oklahoma,34.0292,-94.7426
De Motte,IN,Indiana,41.1988,-87.1973
Whiteman AFB,MO,Missouri,38.7302,-93.5589
Walthourville,GA,Georgia,31.7716,-81.6216
Spackenkill,NY,New York,41.6547,-73.91
Rose Hill,KS,Kansas,37.5702,-97.1361
Niwot,CO,Colorado,40.098,-105.1552
Reedsport,OR,Oregon,43.6983,-124.1121
Nokomis,FL,Florida,27.1241,-82.4354
Camdenton,MO,Missouri,38.0121,-92.7499
Marine City,MI,Michigan,42.7137,-82.5012
Burnt Mills,MD,Maryland,39.034,-76.9983
Shrewsbury,NJ,New Jersey,40.3249,-74.06
Whiteriver,AZ,Arizona,33.8358,-109.9616
Herculaneum,MO,Missouri,38.2579,-90.3948
Sullivan,IN,Indiana,39.0973,-87.4074
Lisbon Falls,ME,Maine,44.0086,-70.0571
Woodville,FL,Florida,30.312,-84.2611
Paxton,IL,Illinois,40.4563,-88.102
Mosinee,WI,Wisconsin,44.7874,-89.6839
Monte Vista,CO,Colorado,37.5789,-106.1499
Pocomoke City,MD,Maryland,38.0635,-75.5553
Rutherfordton,NC,North Carolina,35.3642,-81.9613
Pupukea,HI,Hawaii,21.6511,-158.0437
Hazlehurst,GA,Georgia,31.8651,-82.5994
Wood Village,OR,Oregon,45.5358,-122.4205
Brittany Farms-The Highlands,PA,Pennsylvania,40.269,-75.214
Fayetteville,NY,New York,43.0308,-75.9984
Peotone,IL,Illinois,41.3308,-87.7956
Maeser,UT,Utah,40.4718,-109.5786
Lolo,MT,Montana,46.7756,-114.1018
Crescent Springs,KY,Kentucky,39.0553,-84.5787
San Diego,TX,Texas,27.7609,-98.2389
Boyertown,PA,Pennsylvania,40.3322,-75.6375
San Castle,FL,Florida,26.5652,-80.0611
Clearwater,SC,South Carolina,33.5038,-81.91
Camuy,PR,Puerto Rico,18.4825,-66.8501
Livingston,TN,Tennessee,36.3875,-85.3265
Newcomerstown,OH,Ohio,40.2762,-81.5949
Bellaire,OH,Ohio,40.0176,-80.7469
Chester,NY,New York,41.357,-74.2768
Algonac,MI,Michigan,42.6207,-82.5339
Forty Fort,PA,Pennsylvania,41.2846,-75.869
Singac,NJ,New Jersey,40.8849,-74.2431
Garden Ridge,TX,Texas,29.6379,-98.2927
St. Joseph,IL,Illinois,40.114,-88.0354
St. James,MO,Missouri,38.0013,-91.6154
Cannon Falls,MN,Minnesota,44.5122,-92.9034
Mount Olive,AL,Alabama,33.6778,-86.8727
Fulton,MD,Maryland,39.1516,-76.9163
Lake Panasoffkee,FL,Florida,28.785,-82.1258
Hesston,KS,Kansas,38.1401,-97.427
Pipestone,MN,Minnesota,43.9958,-96.3117
Laureles,TX,Texas,26.1168,-97.4875
Woodson Terrace,MO,Missouri,38.7286,-90.36
Stilwell,OK,Oklahoma,35.8145,-94.6317
Barclay,NJ,New Jersey,39.9013,-75.0009
Whitesboro,TX,Texas,33.6612,-96.9022
Trent Woods,NC,North Carolina,35.081,-77.0945
South Chicago Heights,IL,Illinois,41.4831,-87.6369
Tabor City,NC,North Carolina,34.1538,-78.8737
Amity Gardens,PA,Pennsylvania,40.2718,-75.7321
Fenton,MO,Missouri,38.5279,-90.4488
Palmer Heights,PA,Pennsylvania,40.6907,-75.2671
Herricks,NY,New York,40.7567,-73.6635
Paintsville,KY,Kentucky,37.8163,-82.8089
Fremont,MI,Michigan,43.4633,-85.9537
Franklin,NC,North Carolina,35.1798,-83.3809
Le Sueur,MN,Minnesota,44.4702,-93.9026
Venus,TX,Texas,32.4317,-97.1018
Wyboo,SC,South Carolina,33.5613,-80.2148
Springfield,GA,Georgia,32.3636,-81.303
San Joaquin,CA,California,36.6057,-120.1897
Caro,MI,Michigan,43.4891,-83.4025
Ellenville,NY,New York,41.7009,-74.3609
Bluffton,OH,Ohio,40.8912,-83.8887
Meridian,PA,Pennsylvania,40.8531,-79.9555
Aguilita,PR,Puerto Rico,18.0284,-66.533
Schnecksville,PA,Pennsylvania,40.6699,-75.6115
Hiram,GA,Georgia,33.8777,-84.771
Granite Hills,CA,California,32.8033,-116.9056
Smithton,IL,Illinois,38.4159,-89.9902
Oak Valley,NJ,New Jersey,39.8055,-75.1589
Baldwin,WI,Wisconsin,44.954,-92.3709
Pleasant Hills,MD,Maryland,39.4861,-76.3908
Tierra Verde,FL,Florida,27.6687,-82.7299
Lakewood,IL,Illinois,42.2279,-88.3931
Wright City,MO,Missouri,38.8341,-91.0399
Gardnertown,NY,New York,41.5328,-74.0595
Shackle Island,TN,Tennessee,36.3775,-86.6168
Ovilla,TX,Texas,32.5352,-96.8895
Nassau Bay,TX,Texas,29.5448,-95.0865
Esparto,CA,California,38.6934,-122.0241
Greencastle,PA,Pennsylvania,39.7907,-77.7267
Kildeer,IL,Illinois,42.183,-88.0488
Clay Center,KS,Kansas,39.3812,-97.1276
Fredericktown,MO,Missouri,37.5644,-90.2988
Akron,PA,Pennsylvania,40.158,-76.2031
Centerville,MN,Minnesota,45.164,-93.054
Deer Park,IL,Illinois,42.1655,-88.0864
Pearl River,MS,Mississippi,32.7889,-89.2384
Santa Bárbara,PR,Puerto Rico,18.3954,-65.9172
Montesano,WA,Washington,47.0102,-123.5857
Eldorado,IL,Illinois,37.8114,-88.4415
Barceloneta,PR,Puerto Rico,18.453,-66.5381
Whitney,SC,South Carolina,34.9835,-81.926
National Harbor,MD,Maryland,38.7876,-77.0113
Danielson,CT,Connecticut,41.8086,-71.8854
Akwesasne,NY,New York,44.9647,-74.6664
Bloomfield Hills,MI,Michigan,42.578,-83.2456
Sunset Beach,NC,North Carolina,33.892,-78.5107
Berne,IN,Indiana,40.6572,-84.9555
Elk Ridge,UT,Utah,40.0099,-111.6775
Ely,NV,Nevada,39.265,-114.8708
Lincoln Village,CA,California,38.0054,-121.334
Rosewood Heights,IL,Illinois,38.8885,-90.0723
Rossville,GA,Georgia,34.9747,-85.2898
McLoud,OK,Oklahoma,35.4081,-97.099
Wahneta,FL,Florida,27.9574,-81.7287
Goodland,KS,Kansas,39.3489,-101.7143
Spencer,OK,Oklahoma,35.5108,-97.3715
Planada,CA,California,37.2902,-120.3217
Cleveland,GA,Georgia,34.597,-83.7622
Manchester,GA,Georgia,32.8565,-84.6329
Balm,FL,Florida,27.7542,-82.2882
Otsego,MI,Michigan,42.4576,-85.698
Madill,OK,Oklahoma,34.0872,-96.7744
North Alamo,TX,Texas,26.216,-98.1264
Kimberly,ID,Idaho,42.5342,-114.3699
Holiday City South,NJ,New Jersey,39.9533,-74.2367
Coldwater,OH,Ohio,40.4828,-84.6321
Toa Alta,PR,Puerto Rico,18.3879,-66.2508
Marshall,WI,Wisconsin,43.1726,-89.0613
Fairway,KS,Kansas,39.0245,-94.6287
Waynesburg,PA,Pennsylvania,39.8983,-80.1855
Blennerhassett,WV,West Virginia,39.2562,-81.6316
Venersborg,WA,Washington,45.786,-122.4721
Port Reading,NJ,New Jersey,40.5685,-74.2469
Yellow Springs,OH,Ohio,39.7987,-83.8904
Ball,LA,Louisiana,31.4188,-92.4084
West Nyack,NY,New York,41.0907,-73.9714
Silver Lake,NJ,New Jersey,40.7804,-74.1829
Le Claire,IA,Iowa,41.5963,-90.3686
Norton,VA,Virginia,36.9314,-82.6262
Elkin,NC,North Carolina,36.2621,-80.8443
Coronita,CA,California,33.876,-117.6109
Fulton,MS,Mississippi,34.2616,-88.4021
Midway North,TX,Texas,26.1872,-98.0189
Richwood,NJ,New Jersey,39.7139,-75.1731
High Point,FL,Florida,28.5475,-82.5206
Fort Gibson,OK,Oklahoma,35.7763,-95.2602
Verona,VA,Virginia,38.1937,-79.0082
Southern Shops,SC,South Carolina,34.9846,-81.9934
Bealeton,VA,Virginia,38.5822,-77.7781
Southside,AR,Arkansas,35.7149,-91.6328
Gentry,AR,Arkansas,36.2571,-94.4908
Mahanoy City,PA,Pennsylvania,40.8126,-76.1382
Metter,GA,Georgia,32.3958,-82.0621
Granite Falls,WA,Washington,48.0874,-121.9706
Medford Lakes,NJ,New Jersey,39.8581,-74.8053
Oaklyn,NJ,New Jersey,39.9023,-75.0813
Hephzibah,GA,Georgia,33.2906,-82.0994
Bethlehem,NC,North Carolina,35.8162,-81.2962
Freedom,CA,California,36.9403,-121.7953
Level Green,PA,Pennsylvania,40.3902,-79.7215
Southgate,KY,Kentucky,39.0631,-84.4715
Grand Mound,WA,Washington,46.8018,-123.0118
Lake San Marcos,CA,California,33.1197,-117.209
Weaverville,NC,North Carolina,35.6963,-82.5585
Ashland,MO,Missouri,38.7927,-92.2479
Mills,WY,Wyoming,42.8473,-106.383
Wonder Lake,IL,Illinois,42.3794,-88.3493
Highland-on-the-Lake,NY,New York,42.7012,-78.9819
Lyncourt,NY,New York,43.082,-76.1265
Richwood,TX,Texas,29.0723,-95.4046
Bunker Hill Village,TX,Texas,29.7647,-95.5317
Sykesville,MD,Maryland,39.3716,-76.9716
Aurora,IN,Indiana,39.0674,-84.9044
Stepney,CT,Connecticut,41.3256,-73.2674
Washington,GA,Georgia,33.7355,-82.7426
San Carlos,TX,Texas,26.2957,-98.0631
Gatlinburg,TN,Tennessee,35.725,-83.4938
Montpelier,OH,Ohio,41.5817,-84.5968
Holloman AFB,NM,New Mexico,32.8483,-106.0998
Putnam Lake,NY,New York,41.4737,-73.5507
Raymond,WI,Wisconsin,42.8003,-88.0118
Waverly,NE,Nebraska,40.9111,-96.5341
Basalt,CO,Colorado,39.3663,-107.0413
Williamston,MI,Michigan,42.6834,-84.2836
Baxter Springs,KS,Kansas,37.0195,-94.7351
Panther Valley,NJ,New Jersey,40.9078,-74.8412
Chagrin Falls,OH,Ohio,41.4319,-81.3887
Oracle,AZ,Arizona,32.6085,-110.7826
Portland,MI,Michigan,42.8697,-84.8991
Presidio,TX,Texas,29.5603,-104.3653
Potosi,TX,Texas,32.3404,-99.6789
Brookmont,MD,Maryland,38.9546,-77.1292
Broadway,VA,Virginia,38.6083,-78.8016
Coquille,OR,Oregon,43.1802,-124.1841
Manning,SC,South Carolina,33.6933,-80.2167
Melwood,MD,Maryland,38.8024,-76.8419
Charleroi,PA,Pennsylvania,40.1384,-79.9002
Jasper,GA,Georgia,34.471,-84.4497
Linden,MI,Michigan,42.8194,-83.7811
Carroll Valley,PA,Pennsylvania,39.7499,-77.3805
Moosup,CT,Connecticut,41.7173,-71.8757
Citronelle,AL,Alabama,31.0952,-88.2467
Oliver Springs,TN,Tennessee,36.0399,-84.3285
Hunter,OH,Ohio,39.494,-84.2852
Dupo,IL,Illinois,38.5146,-90.2168
Williamstown,KY,Kentucky,38.6415,-84.5675
Shannon Hills,AR,Arkansas,34.6157,-92.4217
Parkesburg,PA,Pennsylvania,39.9593,-75.9177
Red Oaks Mill,NY,New York,41.6517,-73.8748
Florence,CO,Colorado,38.3836,-105.1114
Highland Acres,DE,Delaware,39.1163,-75.5216
Sonterra,TX,Texas,30.8079,-97.5952
Campanilla,PR,Puerto Rico,18.4225,-66.2391
Huxley,IA,Iowa,41.8965,-93.592
Freeburg,IL,Illinois,38.4397,-89.9169
Punta Santiago,PR,Puerto Rico,18.1619,-65.7584
Baden,PA,Pennsylvania,40.6396,-80.2228
Grayson,KY,Kentucky,38.3317,-82.9371
Nichols Hills,OK,Oklahoma,35.5468,-97.5445
Washington Park,IL,Illinois,38.6285,-90.0928
East Camden,SC,South Carolina,34.2687,-80.5681
Battle Mountain,NV,Nevada,40.6299,-116.9518
Romeo,MI,Michigan,42.8049,-83.0041
Highland Beach,FL,Florida,26.4087,-80.0661
Throop,PA,Pennsylvania,41.4382,-75.5927
Goulding,FL,Florida,30.4396,-87.23
Deephaven,MN,Minnesota,44.9318,-93.5293
Mill Bay,AK,Alaska,57.8185,-152.3657
Scott City,KS,Kansas,38.4789,-100.9031
Vandalia,MO,Missouri,39.308,-91.4892
Greendale,IN,Indiana,39.1316,-84.851
Bunkie,LA,Louisiana,30.954,-92.1884
Ridgeland,SC,South Carolina,32.4681,-80.9178
Malmstrom AFB,MT,Montana,47.5059,-111.1825
Laureldale,PA,Pennsylvania,40.3897,-75.9134
Kutztown University,PA,Pennsylvania,40.5103,-75.7851
North River Shores,FL,Florida,27.2223,-80.2738
Kenmar,PA,Pennsylvania,41.2547,-76.955
Crittenden,KY,Kentucky,38.7755,-84.6137
Santa Venetia,CA,California,38.0056,-122.5033
Valley Springs,CA,California,38.1694,-120.826
Menands,NY,New York,42.691,-73.7271
Dallastown,PA,Pennsylvania,39.8996,-76.641
Angels,CA,California,38.0706,-120.5501
Butte,AK,Alaska,61.5539,-149.0035
Canton,TX,Texas,32.5546,-95.8641
Colorado City,TX,Texas,32.3996,-100.8582
New Lebanon,OH,Ohio,39.744,-84.3943
Swanton,OH,Ohio,41.5839,-83.888
Upper Greenwood Lake,NJ,New Jersey,41.1856,-74.3787
Wallace,NC,North Carolina,34.738,-77.9908
Green Oaks,IL,Illinois,42.2954,-87.9115
Millstadt,IL,Illinois,38.4579,-90.0834
Weston,WV,West Virginia,39.0391,-80.4616
Belleville,MI,Michigan,42.2022,-83.4839
University Center,VA,Virginia,39.0599,-77.4443
Bonanza,GA,Georgia,33.4589,-84.3379
Thomasville,AL,Alabama,31.911,-87.7419
Gamewell,NC,North Carolina,35.864,-81.5978
Shavano Park,TX,Texas,29.5861,-98.5563
Elba,AL,Alabama,31.4172,-86.0759
Sparks,TX,Texas,31.6727,-106.2399
West Point,GA,Georgia,32.8937,-85.1453
West Columbia,TX,Texas,29.1422,-95.6491
Nome,AK,Alaska,64.5213,-165.4053
Tashua,CT,Connecticut,41.2761,-73.2536
Leland,MS,Mississippi,33.4051,-90.8909
Eastwood,LA,Louisiana,32.5607,-93.5625
Eastland,TX,Texas,32.4024,-98.8176
Valdez,AK,Alaska,61.0963,-146.2596
Ridgecrest,FL,Florida,27.8923,-82.8074
The College of New Jersey,NJ,New Jersey,40.2689,-74.7764
Forks,WA,Washington,47.9527,-124.3903
Carefree,AZ,Arizona,33.8234,-111.9161
Southport,NC,North Carolina,33.9411,-78.0205
Rock Valley,IA,Iowa,43.2028,-96.2897
Hansville,WA,Washington,47.8979,-122.5579
Lewisburg,WV,West Virginia,37.8096,-80.4327
Pennsburg,PA,Pennsylvania,40.3936,-75.4965
Windber,PA,Pennsylvania,40.2355,-78.8247
Vidalia,LA,Louisiana,31.5668,-91.4404
Austin,IN,Indiana,38.7417,-85.8117
Harrisburg,OR,Oregon,44.2719,-123.1656
Lake Park,NC,North Carolina,35.0849,-80.6349
Grape Creek,TX,Texas,31.5817,-100.5474
Dumas,AR,Arkansas,33.8834,-91.4857
Harbour Heights,FL,Florida,26.9928,-82.0072
Morrison,IL,Illinois,41.8076,-89.9616
Fairview,NC,North Carolina,35.1545,-80.5345
Crandall,TX,Texas,32.6233,-96.4525
Saw Creek,PA,Pennsylvania,41.1197,-75.0465
Cedarville,OH,Ohio,39.7471,-83.8109
Clearview,WA,Washington,47.8292,-122.1451
Wellsville,UT,Utah,41.6223,-111.943
Avenue B and C,AZ,Arizona,32.7192,-114.6598
Denver,PA,Pennsylvania,40.2326,-76.1392
Weston Lakes,TX,Texas,29.6627,-95.9352
Scott AFB,IL,Illinois,38.5412,-89.853
Rochester,WI,Wisconsin,42.7338,-88.2489
Benson,NC,North Carolina,35.386,-78.5437
Monticello,IA,Iowa,42.2298,-91.1861
Shrewsbury,PA,Pennsylvania,39.7714,-76.6799
Metamora,IL,Illinois,40.7951,-89.3672
